	IDNPROCEEDING	IDNCASE	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY	CASE_TYPE	NAT	LANG	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED	DATE_RELEASED
4657	8694262	8917916	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4658	8720995	8938193	2019-05-16 00:00:00.000		ELP	ENP	NHB						2019-08-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4659	8720996	8938194	2019-05-16 00:00:00.000		ELP	ENP	NHB						2019-08-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4660	8720997	8938195	2019-05-16 00:00:00.000		ELP	ENP	NHB						2019-08-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4661	8720999	8938197	2019-05-16 00:00:00.000		ELP	ENP	NHB						2019-08-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4662	8693062	8917006	2019-05-04 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4663	8693067	8917011	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4664	8693070	8917014	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4665	8694908	8918401	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4666	8694920	8918409	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4667	8694281	8917931	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4668	8694295	8917940	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4669	8695620	8918904	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4670	8694964	8918444	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4671	8727153	8942959	2019-05-21 00:00:00.000	2019-05-31 00:00:00.000	ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4672	8694307	8917948	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4673	8695633	8918914	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4674	8695650	8918930	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4675	8727165	8942971	2019-05-21 00:00:00.000	2019-05-31 00:00:00.000	ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4676	8727178	8942981	2019-05-21 00:00:00.000	2019-05-31 00:00:00.000	ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4677	8694332	8917965	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4678	8694340	8917971	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4679	8694351	8917975	2019-05-05 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4680	8727205	8943002	2019-05-21 00:00:00.000	2019-05-31 00:00:00.000	ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4681	8727068	8942896	2019-05-21 00:00:00.000	2019-05-31 00:00:00.000	ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4682	8727080	8942904	2019-05-21 00:00:00.000	2019-05-31 00:00:00.000	ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4683	8727098	8942919	2019-05-21 00:00:00.000		ELP	ENP	GRG						2019-09-23 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4684	8694386	8917997	2019-05-05 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4685	8694392	8918003	2019-05-05 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4686	8694401	8918009	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4687	8694405	8918012	2019-05-06 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4688	8695486	8918798	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4689	8695497	8918806	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4690	8695507	8918815	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4691	8696200	8919401	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4692	8696201	8919402	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4693	8696202	8919403	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4694	8696203	8919404	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4695	8696204	8919405	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4696	8696205	8919406	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4697	8696206	8919407	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4698	8696207	8919408	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4699	8696208	8919409	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4700	8696209	8919410	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4701	8696210	8919411	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4702	8696211	8919412	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4703	8696212	8919413	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4704	8696213	8919414	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4705	8696214	8919415	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4706	8696215	8919416	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4707	8696216	8919417	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4708	8696217	8919418	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4709	8696218	8919419	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4710	8696219	8919420	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4711	8696220	8919421	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4712	8696221	8919422	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4713	8695550	8918842	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4714	8695560	8918852	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4715	8695574	8918863	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4716	8727385	8943137	2019-05-21 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4717	8727399	8943147	2019-05-21 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4718	8695587	8918874	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4719	8695598	8918884	2019-05-06 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4720	8697265	8920285	2019-05-07 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-12 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4721	8697284	8920298	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4722	8697299	8920310	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4723	8696222	8919423	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4724	8696223	8919424	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4725	8696224	8919425	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4726	8696225	8919426	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4727	8696226	8919427	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4728	8696227	8919428	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4729	8696228	8919429	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4730	8696229	8919430	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4731	8696230	8919431	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4732	8696231	8919432	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4733	8696232	8919433	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4734	8696233	8919434	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4735	8696234	8919435	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4736	8696896	8920013	2019-05-07 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-12 00:00:00.000	1300.0	O	X	ES					2019-06-12 00:00:00.000	Y			2019-07-12 00:00:00.000		N	RMV	ES	SP			N		0.0		
4737	8696235	8919436	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4738	8696236	8919437	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4739	8696237	8919438	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4740	8696238	8919439	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4741	8696239	8919440	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4742	8696240	8919441	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4743	8696241	8919442	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4744	8696242	8919443	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4745	8696243	8919444	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4746	8696244	8919445	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4747	8696245	8919446	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4748	8696246	8919447	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4749	8696247	8919448	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4750	8696248	8919449	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4751	8696249	8919450	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4752	8696250	8919451	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4753	8696252	8919453	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4754	8696253	8919454	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4755	8696254	8919455	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4756	8696255	8919456	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4757	8696256	8919457	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4758	8696257	8919458	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4759	8696258	8919459	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4760	8696259	8919460	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4761	8696260	8919461	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4762	8696261	8919462	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4763	8696262	8919463	2019-05-03 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4764	8696263	8919464	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4765	8696264	8919465	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4766	8696265	8919466	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4767	8696273	8919474	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4768	8696275	8919476	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4769	8696276	8919477	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4770	8696277	8919478	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4771	8688289	8913163	2019-05-01 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4772	8696279	8919480	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4773	8696282	8919483	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4774	8696284	8919485	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4775	8696285	8919486	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4776	8696290	8919491	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4777	8696294	8919495	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4778	8696296	8919497	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4779	8696298	8919499	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4780	8696299	8919500	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4781	8696300	8919501	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4782	8696301	8919502	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4783	8696302	8919503	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4784	8696303	8919504	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4785	8696304	8919505	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4786	8696306	8919507	2019-05-05 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4787	8698819	8921295	2019-04-16 00:00:00.000	2019-05-03 00:00:00.000	ELP	ENP	NHB						2019-05-22 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4788	8699808	8922090	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4789	8698838	8921307	2019-04-16 00:00:00.000	2019-05-03 00:00:00.000	ELP	ENP	NHB						2019-05-22 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4790	8656278	8889643	2019-04-17 00:00:00.000	2019-05-02 00:00:00.000	ELP	ENP	NHB						2019-05-22 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4791	8729743	8944894	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4792	8729753	8944902	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4793	8700654	8922654	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4794	8700658	8922658	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4795	8735130	8948922	2019-05-20 00:00:00.000		ELP	ENP	GRG						2019-10-07 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4796	8718041	8936041	2019-05-15 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4797	8718045	8936045	2019-05-15 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4798	8718047	8936047	2019-05-15 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4799	8718048	8936048	2019-05-15 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4800	8735142	8948928	2019-05-20 00:00:00.000		ELP	ENP	GRG						2019-10-07 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4801	8735151	8948934	2019-05-20 00:00:00.000		ELP	ENP	GRG						2019-10-07 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4802	8667293	8897866	2019-04-19 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	NHB						2019-06-12 00:00:00.000	1300.0														N	RMV	GT	MAM			N		0.0		
4803	8667296	8897869	2019-04-19 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	NHB						2019-06-12 00:00:00.000	1300.0														N	RMV	GT	MAM			N		0.0		
4804	8667297	8897870	2019-04-19 00:00:00.000	2019-05-02 00:00:00.000	ELP	ENP	NHB						2019-06-12 00:00:00.000	1300.0	O	X	GT					2019-06-26 00:00:00.000	Y			2019-07-26 00:00:00.000		N	RMV	GT	SP			N		0.0		
4805	8667299	8897872	2019-04-19 00:00:00.000	2019-05-02 00:00:00.000	ELP	ENP	NHB						2019-06-12 00:00:00.000	1300.0	O	X	GT					2019-06-26 00:00:00.000	Y			2019-07-26 00:00:00.000		N	RMV	GT	SP			N		0.0		
4806	8700390	8922488	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4807	8700717	8922706	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4808	8733344	8947668	2019-05-23 00:00:00.000		ELP	ENP	GRG						2019-10-01 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
4809	8733355	8947675	2019-05-23 00:00:00.000		ELP	ENP	GRG						2019-10-01 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
4810	8733256	8947602	2019-05-23 00:00:00.000		ELP	ENP	GRG						2019-10-01 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
4811	8733268	8947609	2019-05-23 00:00:00.000		ELP	ENP	GRG						2019-10-01 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
4812	8701024	8922921	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4813	8701028	8922925	2019-05-08 00:00:00.000	2019-05-16 00:00:00.000	ELP	ENP	NHB						2019-06-26 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4814	8729875	8944993	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4815	8729876	8944994	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4816	8729877	8944995	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4817	8729879	8944997	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4818	8729880	8944998	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4819	8729882	8945000	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4820	8729883	8945001	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4821	8729884	8945002	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4822	8729886	8945004	2019-05-19 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4823	8729887	8945005	2019-05-18 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4824	8729888	8945006	2019-05-18 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
4825	8729889	8945007	2019-05-18 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4826	8729890	8945008	2019-05-18 00:00:00.000		ELP	ENP																						N	RMV	HO	SP			N		0.0		
4827	8729891	8945009	2019-05-19 00:00:00.000		ELP	ENP																						N	RMV	ES	SP			N		0.0		
4828	8729893	8945011	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4829	8729895	8945013	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4830	8729896	8945014	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4831	8729897	8945015	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4832	8729899	8945017	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4833	8729900	8945018	2019-05-18 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4834	8729901	8945019	2019-05-20 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4835	8729902	8945020	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4836	8729903	8945021	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4837	8729904	8945022	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4838	8729905	8945023	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4839	8729906	8945024	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4840	8729907	8945025	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4841	8729908	8945026	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
4842	8729909	8945027	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
4843	8729910	8945028	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
4844	8729911	8945029	2019-05-17 00:00:00.000		ELP	ENP	GRG						2019-09-30 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
