	IDNCASE	ALIEN_CITY	ALIEN_STATE	NAT	LANG	CUSTODY	SITE_TYPE	E_28_DATE	ATTY_NBR	CASE_TYPE	UPDATE_SITE	LATEST_HEARING	LATEST_TIME	LATEST_CAL_TYPE	UP_BOND_DATE	UP_BOND_RSN	CORRECTIONAL_FAC	RELEASE_MONTH	RELEASE_YEAR	INMATE_HOUSING	DATE_OF_ENTRY	C_ASY_TYPE	C_BIRTHDATE	C_RELEASE_DATE	UPDATED_CITY	UPDATED_STATE	ADDRESS_CHANGEDON	ZBOND_MRG_FLAG	GENDER	DATE_DETAINED	DATE_RELEASED	LPR	DETENTION_DATE	DETENTION_LOCATION	DCO_LOCATION	DETENTION_FACILITY_TYPE	CASEPRIORITY_CODE	IDNPROCEEDING	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY_right	CASE_TYPE_right	NAT_right	LANG_right	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC_right	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED_right	DATE_RELEASED_right
319	8866587	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-08-01 00:00:00.000	1200.0	M							2019-04-01 00:00:00.000		12/1988						F									8624585	2019-04-02 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
320	8866418	BALTIMORE	MD	HO	SP	N	I			RMV	SND	2019-07-15 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		11/1984						M									8624316	2019-04-02 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
321	8866432	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-03-29 00:00:00.000		2/1986						M									8624336	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
322	8866443	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-03-29 00:00:00.000		5/2011						F									8624351	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
323	8866465	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-10 00:00:00.000	1330.0	M							2019-04-01 00:00:00.000		10/1997						M									8624391	2019-04-02 00:00:00.000	2019-04-24 00:00:00.000	SND	SYP	SS2						2019-04-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
324	8866473	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		7/2009						F			0.0						8624406	2019-04-02 00:00:00.000	2019-04-18 00:00:00.000	SND	SYP	SS2						2019-05-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
325	8866477	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-05-01 00:00:00.000	1300.0	M									10/1979						M									8624410	2019-03-29 00:00:00.000	2019-04-29 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	ES					2019-05-01 00:00:00.000	Y			2019-05-31 00:00:00.000		N	RMV	ES	SP			N		0.0		
326	8866654	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-03-29 00:00:00.000		5/1969						M									8624678	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
327	8866661	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-03-29 00:00:00.000		10/2005						M									8624687	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
328	8866664	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-04-02 00:00:00.000		11/2008						F									8624693	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
329	8866671	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-03-31 00:00:00.000		11/1993						F									8624702	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
330	8866673	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M									7/2012						M									8624705	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
331	8866684	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-04-01 00:00:00.000		2/1995						M									8624722	2019-04-02 00:00:00.000	2019-04-18 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
332	8866685	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-04-01 00:00:00.000		5/2015						M									8624726	2019-04-02 00:00:00.000	2019-04-18 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
333	8866695	See Remarks	FA	GT	SP	N	M	2019-05-20 19:47:54.510	0.0	RMV	SND	2019-11-15 00:00:00.000	830.0	I							2019-03-31 00:00:00.000	J	7/1984						M									8624743	2019-04-02 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	SS2						2019-05-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
334	8866710	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-01 00:00:00.000		10/1995						M									8624764	2019-04-03 00:00:00.000	2019-05-14 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0	W	T				I		2019-05-30 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	HO	SP			N		0.0		
335	8866713	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		10/1989						F									8624767	2019-04-02 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	O	X	ES					2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	ES	SP			N		0.0		
336	8866715	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-01 00:00:00.000		12/2017						F									8624769	2019-04-03 00:00:00.000	2019-05-14 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0	W	T				I		2019-05-30 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	HO	SP			N		0.0		
337	8866723	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		9/1992						M									8624777	2019-04-03 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	JDV						2019-05-16 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
338	8866724	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		3/2013						M									8624778	2019-04-03 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	JDV						2019-05-16 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
339	8866725	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-09 00:00:00.000	1200.0	M							2019-04-01 00:00:00.000		2/1967						M									8624779	2019-04-03 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
340	8866726	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-09 00:00:00.000	1200.0	M							2019-04-01 00:00:00.000		4/2003						M									8624780	2019-04-03 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
341	8866727	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		1/1985						M									8624781	2019-04-02 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
342	8866728	SIERRA BLANCA	TX	ES	SP	D	I	2019-06-04 00:00:00.000	0.0	RMV	EPD	2019-07-24 00:00:00.000	830.0	M							2019-03-26 00:00:00.000		9/1997						F	2019-05-01 00:00:00.000								8624782	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0					T			2019-05-02 00:00:00.000	N	2019-05-02 10:54:19.320	EPD	2019-06-03 00:00:00.000	V	D	RMV	ES	SP			N		0.0	2019-05-01 00:00:00.000	
343	8866729	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-16 00:00:00.000	1200.0	M							2019-04-01 00:00:00.000		3/1973						M									8624783	2019-04-03 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-05-14 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
344	8866730	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-16 00:00:00.000	1200.0	M							2019-04-01 00:00:00.000		8/2005						M									8624784	2019-04-03 00:00:00.000	2019-04-26 00:00:00.000	SND	CIX	LOC						2019-05-14 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
345	8866731	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		7/2013						F									8624785	2019-04-02 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
346	8866734	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-08 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		11/1984						F			0.0						8624788	2019-04-03 00:00:00.000	2019-05-03 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	GT	SP			N		0.0		
347	8866735	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-08 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		12/2010						M			0.0						8624789	2019-04-03 00:00:00.000	2019-05-03 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	GT	SP			N		0.0		
348	8866736	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-01 00:00:00.000		3/1993						M									8624790	2019-04-03 00:00:00.000	2019-05-13 00:00:00.000	SND	CIX	CAB						2019-05-21 00:00:00.000	1230.0	W	T				I		2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	HO	SP			N		0.0		
349	8866737	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-01 00:00:00.000		8/2014						M									8624791	2019-04-03 00:00:00.000	2019-05-13 00:00:00.000	SND	CIX	CAB						2019-05-21 00:00:00.000	1230.0	W	T				I		2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	HO	SP			N		0.0		
350	8866738	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-05-07 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		2/1977						M									8624792	2019-04-03 00:00:00.000	2019-05-02 00:00:00.000	SND	CIX	BAR						2019-05-07 00:00:00.000	1230.0	W	T						2019-05-07 00:00:00.000	N			2019-06-06 00:00:00.000		N	RMV	GT	SP			N		0.0		
351	8866739	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-04-02 00:00:00.000		9/2004						F									8624793	2019-04-03 00:00:00.000	2019-05-02 00:00:00.000	SND	CIX	BAR						2019-05-07 00:00:00.000	1230.0	W	T						2019-05-07 00:00:00.000	N			2019-06-06 00:00:00.000		N	RMV	GT	SP			N		0.0		
352	8866740	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-04-02 00:00:00.000		3/1993						M									8624794	2019-04-03 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	JDV						2019-05-16 00:00:00.000	1230.0	O	T						2019-05-16 00:00:00.000	N			2019-06-17 00:00:00.000		N	RMV	GT	SP			N		0.0		
353	8866742	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-04-02 00:00:00.000		6/2012						F									8624796	2019-04-03 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	JDV						2019-05-16 00:00:00.000	1230.0	O	T						2019-05-16 00:00:00.000	N			2019-06-17 00:00:00.000		N	RMV	GT	SP			N		0.0		
354	8866744	TIJUANA BAJA	CA	GT	KON	N	I			RMV	SND	2019-05-30 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		1/1980						M			0.0						8624798	2019-04-02 00:00:00.000	2019-04-02 00:00:00.000	SND	SYP	PSL						2019-05-30 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	GT	KON			N		0.0		
355	8866745	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		4/1988						F			0.0						8624799	2019-04-02 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	O	X	ES					2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	ES	SP			N		0.0		
356	8866746	TIJUANA BAJA	CA	GT	KON	N	I			RMV	SND	2019-05-30 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		1/2003									0.0						8624800	2019-04-02 00:00:00.000	2019-04-02 00:00:00.000	SND	SYP	PSL						2019-05-30 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	GT	KON			N		0.0		
357	8866747	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		11/1999						F									8624801	2019-04-02 00:00:00.000	2019-05-02 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
358	8866748	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		8/2014						F									8624802	2019-04-02 00:00:00.000	2019-05-02 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
359	8866749	See Remarks	FA	ES	SP	N	I			RMV	SND										2019-04-02 00:00:00.000		10/1992						F									8624803	2019-04-03 00:00:00.000	2019-04-29 00:00:00.000	SND	SYP	PSL						2019-05-15 00:00:00.000	1230.0	W	T						2019-05-15 00:00:00.000	Y			2019-06-14 00:00:00.000		N	RMV	ES	SP			N		0.0		
360	8866758	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-23 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		11/1996						M									8624812	2019-04-03 00:00:00.000	2019-04-16 00:00:00.000	SND	SYP	SS2						2019-04-25 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
361	8866759	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-01 00:00:00.000		4/2000						M									8624813	2019-04-03 00:00:00.000	2019-05-07 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0	W	T				I		2019-05-30 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	HO	SP			N		0.0		
362	8866760	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-04-01 00:00:00.000		5/1984						M									8624814	2019-04-02 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	O	X	HO					2019-06-06 00:00:00.000	N			2019-07-08 00:00:00.000		N	RMV	HO	SP			N		0.0		
363	8866761	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-01 00:00:00.000		6/1981						M									8624815	2019-04-03 00:00:00.000	2019-05-14 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0	O	T				I		2019-05-20 00:00:00.000	N			2019-06-19 00:00:00.000		N	RMV	HO	SP			N		0.0		
364	8866762	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-08 00:00:00.000	1200.0	M							2019-04-02 00:00:00.000		3/1991						F									8624816	2019-04-03 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
365	8866763	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-05-09 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		3/1998						M									8624817	2019-04-02 00:00:00.000	2019-04-18 00:00:00.000	SND	SYP	JDV						2019-05-09 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	ES	SP			N		0.0		
366	8866764	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-08 00:00:00.000	1200.0	M							2019-04-02 00:00:00.000		3/2006						F									8624818	2019-04-03 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
367	8866766	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-08 00:00:00.000	1200.0	M							2019-04-02 00:00:00.000		11/2014						M									8624820	2019-04-03 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
368	8866768	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-22 00:00:00.000	1200.0	M							2019-04-02 00:00:00.000		7/1989						F									8624822	2019-04-03 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
369	8866769	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-22 00:00:00.000	1200.0	M							2019-04-02 00:00:00.000		9/2015						M									8624823	2019-04-03 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
370	8866772	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-03-31 00:00:00.000		8/1998						M									8624826	2019-04-03 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	W	T						2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	HO	SP			N		0.0		
371	8866773	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-03-31 00:00:00.000		12/1996						M									8624827	2019-04-03 00:00:00.000	2019-05-20 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0	O				F			2019-05-20 00:00:00.000	N			2019-06-19 00:00:00.000		N	RMV	HO	SP			N		0.0		
372	8986435	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-17 00:00:00.000		7/1994						M									8784371	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
373	8986439	See Remarks	FA	VE	SP	N	I			RMV	ELP	2020-01-22 00:00:00.000	830.0	M							2019-06-17 00:00:00.000		5/1981						M									8784383	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	VE	SP			N		0.0		
374	8986444	See Remarks	FA	VE	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	830.0	M							2019-06-17 00:00:00.000		5/1990						F									8784391	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	VE	SP			N		0.0		
375	8986451	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-15 00:00:00.000	830.0	M							2019-06-15 00:00:00.000		9/2000						F									8784406	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
376	8986453			PE	SP	N	I			RMV	SND	2019-11-13 00:00:00.000	1230.0	M							2019-06-18 00:00:00.000		9/1968						F									8784410	2019-06-18 00:00:00.000		SND	SYP	PSL						2019-11-13 00:00:00.000	1230.0														N	RMV	PE	SP			N		0.0		
377	8986455	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-14 00:00:00.000		11/1992						M									8784413	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
378	8986465	See Remarks	FA	ES	SP	N	I			RMV	ELP	2020-01-22 00:00:00.000	830.0	M							2019-06-17 00:00:00.000		9/1999						M									8784426	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
379	8986467	See Remarks	FA	VE	SP	N	I			RMV	SND	2019-11-18 00:00:00.000	1230.0	M							2019-06-15 00:00:00.000		2/1969						F									8784429	2019-06-18 00:00:00.000		SND	SYP	JLR						2019-11-18 00:00:00.000	1230.0														N	RMV	VE	SP			N		0.0		
380	8986473	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-15 00:00:00.000	830.0	M							2019-06-17 00:00:00.000		5/1996						M									8784438	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
381	8986478	See Remarks	FA	VE	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	830.0	M							2019-06-17 00:00:00.000		9/1995						M									8784448	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	VE	SP			N		0.0		
382	8986483	See Remarks	FA	VE	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-17 00:00:00.000		3/2019						M									8784461	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	VE	SP			N		0.0		
383	8968961	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-10-16 00:00:00.000	1230.0	M							2019-06-01 00:00:00.000		2/2010						M									8761771	2019-06-06 00:00:00.000		SND	SYP	PSL						2019-10-16 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
384	8866808	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-02 00:00:00.000		1/1984						M									8624872	2019-04-03 00:00:00.000	2019-04-03 00:00:00.000	SND	SYP	PSL						2019-05-15 00:00:00.000	1230.0	W	T				I		2019-05-15 00:00:00.000	Y			2019-06-14 00:00:00.000		N	RMV	HO	SP			N		0.0		
385	8866812	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-09 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		6/1987						F									8624877	2019-04-03 00:00:00.000	2019-04-29 00:00:00.000	SND	SYP	JDV						2019-05-09 00:00:00.000	1230.0	O	T						2019-05-09 00:00:00.000	N			2019-06-10 00:00:00.000		N	RMV	HO	SP			N		0.0		
386	8866816	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-09 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		8/2007						M									8624881	2019-04-03 00:00:00.000	2019-04-29 00:00:00.000	SND	SYP	JDV						2019-05-09 00:00:00.000	1230.0	O	T						2019-05-09 00:00:00.000	N			2019-06-10 00:00:00.000		N	RMV	HO	SP			N		0.0		
387	8867042	See Remarks	FA	GT	KON	N	I			RMV	SND	2019-06-28 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		8/1970						M			0.0						8625232	2019-04-04 00:00:00.000	2019-05-10 00:00:00.000	SND	CIX	JLR						2019-05-13 00:00:00.000	1230.0														N	RMV	GT	KON			N		0.0		
388	8867050	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-06-28 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		1/2004						M									8625243	2019-04-04 00:00:00.000	2019-05-10 00:00:00.000	SND	CIX	JLR						2019-05-13 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
389	8567192	SAN DIEGO	CA	MX	SP	D				CFR	SND										2018-07-09 00:00:00.000		4/1989						F	2018-07-10 00:00:00.000								8201939	2018-07-11 00:00:00.000	2018-07-12 00:00:00.000	SND	SYP	BAR						2018-07-13 00:00:00.000	1300.0	O	A						2018-07-13 00:00:00.000	N					D	CFR	MX	SP						2018-07-10 00:00:00.000	
390	8567193	SAN DIEGO	CA	MX	SP	D				CFR	SND										2018-07-09 00:00:00.000		2/2010						F	2018-07-10 00:00:00.000								8201942	2018-07-11 00:00:00.000	2018-07-12 00:00:00.000	SND	SYP	BAR						2018-07-13 00:00:00.000	1300.0	O	A						2018-07-13 00:00:00.000	N					D	CFR	MX	SP						2018-07-10 00:00:00.000	
391	8567196	SAN DIEGO	CA	MX	SP	D				CFR	SND										2018-07-09 00:00:00.000		12/2014						F	2018-07-10 00:00:00.000								8201949	2018-07-11 00:00:00.000	2018-07-12 00:00:00.000	SND	SYP	BAR						2018-07-13 00:00:00.000	1300.0	O	A						2018-07-13 00:00:00.000	N					D	CFR	MX	SP						2018-07-10 00:00:00.000	
392	8867156	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		12/2014						M									8625418	2019-04-03 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
393	8867192	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		9/1982						F									8625473	2019-04-03 00:00:00.000	2019-05-07 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	W	T						2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	ES	SP			N		0.0		
394	8867209	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		7/2003						F									8625497	2019-04-03 00:00:00.000	2019-05-07 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	W	T						2019-06-06 00:00:00.000	N			2019-07-08 00:00:00.000		N	RMV	ES	SP			N		0.0		
395	8867137	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-04-02 00:00:00.000		8/1994						F									8625390	2019-04-03 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
